Emotion,Gender,Path
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
happy,female,audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
sad,female,audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
angry,female,audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
fearful,female,audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
disgust,female,audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
surprised,female,audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
neutral,male,audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
neutral,male,audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
neutral,male,audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
neutral,male,audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
calm,male,audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
happy,male,audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
sad,male,audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
angry,male,audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
fearful,male,audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
disgust,male,audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
surprised,male,audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
neutral,female,audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
neutral,female,audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
neutral,female,audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
neutral,female,audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
calm,female,audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
happy,female,audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
sad,female,audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
angry,female,audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
fearful,female,audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
disgust,female,audio_speech_actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
surprised,female,audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
neutral,male,audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
neutral,male,audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
neutral,male,audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
neutral,male,audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
calm,male,audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
happy,male,audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
sad,male,audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
angry,male,audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
fearful,male,audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
disgust,male,audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
surprised,male,audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
neutral,female,audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
neutral,female,audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
neutral,female,audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
neutral,female,audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
calm,female,audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
happy,female,audio_speech_actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
sad,female,audio_speech_actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
angry,female,audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
fearful,female,audio_speech_actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
disgust,female,audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
surprised,female,audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
neutral,male,audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
neutral,male,audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
neutral,male,audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
neutral,male,audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
calm,male,audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
happy,male,audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
sad,male,audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,male,audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
fearful,male,audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
disgust,male,audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
